"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Utility gas","Margin of Error!!Total:!!Utility gas","Estimate!!Total:!!Bottled, tank, or LP gas","Margin of Error!!Total:!!Bottled, tank, or LP gas","Estimate!!Total:!!Electricity","Margin of Error!!Total:!!Electricity","Estimate!!Total:!!Fuel oil, kerosene, etc.","Margin of Error!!Total:!!Fuel oil, kerosene, etc.","Estimate!!Total:!!Coal or coke","Margin of Error!!Total:!!Coal or coke","Estimate!!Total:!!Wood","Margin of Error!!Total:!!Wood","Estimate!!Total:!!Solar energy","Margin of Error!!Total:!!Solar energy","Estimate!!Total:!!Other fuel","Margin of Error!!Total:!!Other fuel","Estimate!!Total:!!No fuel used","Margin of Error!!Total:!!No fuel used",
"0500000US28141","Tishomingo County, Mississippi","7635","312","2306","298","1246","212","3748","349","26","39","0","20","287","152","0","20","22","36","0","20",
"0500000US28143","Tunica County, Mississippi","3930","201","1274","205","360","103","2278","274","0","18","14","21","4","8","0","18","0","18","0","18",
"0500000US28145","Union County, Mississippi","9808","287","4655","323","889","213","4110","347","37","46","0","24","100","88","0","24","0","24","17","26",
"0500000US28147","Walthall County, Mississippi","5601","336","330","121","1205","257","3867","351","0","20","0","20","177","97","0","20","0","20","22","46",
"0500000US28149","Warren County, Mississippi","18235","371","3684","391","2635","317","11694","524","29","38","0","27","81","58","47","73","0","27","65","44",
"0500000US28151","Washington County, Mississippi","17988","341","10156","404","1271","198","6376","452","6","9","0","27","15","16","13","21","90","53","61","40",
"0500000US28153","Wayne County, Mississippi","7683","353","1078","238","2048","385","4370","398","18","30","0","24","136","93","0","24","0","24","33","48",
"0500000US28155","Webster County, Mississippi","3782","185","890","134","993","159","1777","200","0","18","0","18","115","50","0","18","0","18","7","11",
"0500000US28157","Wilkinson County, Mississippi","3170","285","237","92","610","159","2206","312","0","18","0","18","82","61","0","18","0","18","35","42",
"0500000US28159","Winston County, Mississippi","7269","269","1997","205","1963","282","2965","263","23","27","0","20","284","122","0","20","37","31","0","20",
"0500000US28161","Yalobusha County, Mississippi","5181","243","891","159","1464","233","2595","315","0","20","0","20","216","100","0","20","12","15","3","5",
"0500000US28163","Yazoo County, Mississippi","8542","679","2875","315","1627","326","3023","409","811","254","0","24","175","114","0","24","6","11","25","29",
"0500000US29001","Adair County, Missouri","9258","282","3368","281","1603","189","3962","312","5","6","0","21","255","64","0","21","19","19","46","35",
"0500000US29003","Andrew County, Missouri","6763","163","1939","180","745","139","3242","258","160","94","0","18","284","88","9","12","338","88","46","43",
"0500000US29005","Atchison County, Missouri","2562","87","1107","86","311","62","921","97","28","14","0","16","37","24","0","16","146","66","12","11",
"0500000US29007","Audrain County, Missouri","9286","298","4185","302","939","181","3716","311","4","7","0","21","379","122","4","8","16","18","43","32",
"0500000US29009","Barry County, Missouri","13645","390","2956","314","3489","365","5400","473","25","37","0","24","1578","256","22","37","88","63","87","58",
"0500000US29011","Barton County, Missouri","4895","147","1896","204","1292","144","1286","222","8","9","0","18","357","78","0","18","34","20","22","25",
"0500000US29013","Bates County, Missouri","6547","203","2266","208","1604","194","2107","227","11","14","0","18","492","110","2","3","65","41","0","18",
"0500000US29015","Benton County, Missouri","7872","333","766","170","1288","183","4857","314","25","19","0","18","870","168","0","18","45","31","21","21",
"0500000US29017","Bollinger County, Missouri","4593","175","470","87","1381","172","1660","190","0","18","0","18","996","169","0","18","86","77","0","18",
"0500000US29019","Boone County, Missouri","70619","742","35390","1061","4507","372","29096","985","50","34","0","27","934","187","5","9","252","146","385","139",
"0500000US29021","Buchanan County, Missouri","33501","570","19503","695","1898","210","11436","525","34","20","5","8","429","120","21","20","84","58","91","75",
"0500000US29023","Butler County, Missouri","16390","393","2986","284","1791","261","10902","468","10","14","0","24","492","151","0","24","79","43","130","77",
"0500000US29025","Caldwell County, Missouri","3639","131","411","66","1543","133","1199","105","41","30","0","16","363","67","0","16","49","30","33","25",
"0500000US29027","Callaway County, Missouri","15973","457","3547","329","2862","296","8250","471","47","46","0","24","1150","218","0","24","67","37","50","43",
"0500000US29029","Camden County, Missouri","16031","593","921","163","1629","259","12039","553","280","110","0","24","1072","180","3","5","60","39","27","27",
"0500000US29031","Cape Girardeau County, Missouri","29594","570","12794","552","2124","229","13686","687","10","17","0","27","863","172","7","10","43","35","67","44",
"0500000US29033","Carroll County, Missouri","3503","155","1509","123","927","110","853","113","2","3","0","16","183","68","3","4","14","17","12","12",
"0500000US29035","Carter County, Missouri","2333","142","140","79","692","134","1080","146","15","19","0","16","406","113","0","16","0","16","0","16",
"0500000US29037","Cass County, Missouri","39770","414","22197","538","3644","309","12679","579","96","85","3","5","896","165","36","45","132","63","87","67",
"0500000US29039","Cedar County, Missouri","5842","271","1663","268","1363","257","2175","263","17","30","0","18","561","148","0","18","63","50","0","18",
"0500000US29041","Chariton County, Missouri","2686","133","645","74","749","91","1083","111","11","11","0","16","163","42","3","4","18","13","14","12",
"0500000US29043","Christian County, Missouri","31645","396","12816","525","5988","417","10752","589","10","15","0","27","1810","279","52","42","194","86","23","26",
"0500000US29045","Clark County, Missouri","2657","134","666","88","803","94","836","108","4","6","6","9","326","87","0","16","14","14","2","3",
"0500000US29047","Clay County, Missouri","91238","886","62113","992","3549","359","24746","996","69","59","0","27","467","146","0","27","111","56","183","88",
"0500000US29049","Clinton County, Missouri","8177","214","3470","224","1552","207","2712","287","16","17","0","21","359","115","4","6","60","34","4","6",
"0500000US29051","Cole County, Missouri","30154","586","10914","557","2903","291","15085","685","44","44","0","27","977","159","9","15","115","56","107","55",
"0500000US29053","Cooper County, Missouri","6397","237","2411","169","1125","116","2446","202","0","18","6","10","365","74","2","4","19","14","23","24",
"0500000US29055","Crawford County, Missouri","9578","287","912","142","2718","290","4398","348","10","12","0","21","1520","224","0","21","20","19","0","21",
"0500000US29057","Dade County, Missouri","3068","136","726","86","747","103","1091","135","12","14","0","16","441","90","0","16","46","23","5","9",
"0500000US29059","Dallas County, Missouri","6209","285","219","105","1688","260","3146","323","59","60","0","18","991","203","7","10","88","52","11","20",
"0500000US29061","Daviess County, Missouri","3035","102","719","80","1123","116","690","92","5","6","0","16","460","83","0","16","22","15","16","17",
"0500000US29063","DeKalb County, Missouri","3807","177","742","133","1043","124","1478","154","38","35","0","18","433","105","8","10","57","31","8","8",
"0500000US29065","Dent County, Missouri","6371","179","686","137","1276","166","2770","290","134","64","0","18","1449","224","0","18","40","33","16","20",
"0500000US29067","Douglas County, Missouri","5137","274","638","161","1832","262","1079","200","20","23","0","18","1544","254","0","18","16","16","8","12",
"0500000US29069","Dunklin County, Missouri","12342","303","5517","283","1394","177","5274","334","28","21","0","24","83","49","0","24","21","18","25","19",
"0500000US29071","Franklin County, Missouri","40943","556","5383","481","4406","435","27951","692","719","197","0","27","2172","301","0","27","179","79","133","62",
"0500000US29073","Gasconade County, Missouri","6076","200","875","121","1859","152","2391","193","53","28","0","18","818","124","0","18","59","34","21","19",
"0500000US29075","Gentry County, Missouri","2555","123","937","104","694","90","579","78","6","7","0","16","242","59","0","16","64","29","33","19",
"0500000US29077","Greene County, Missouri","125201","898","61888","1358","7837","580","52457","1289","40","36","137","98","2079","311","83","57","428","119","252","120",
